Date - Time,O3(ppm),SO2 (ppm),PM10(ug/m3),PM2.5(ug/m3),Temperatura (ºC),Humedad Relativa (%)
28-04-20,0.075,0.0049,78,26,32.91,36
28-04-20,0.051,0.0047,75,43,32.69,39
28-04-20,0.049,0.0033,60,31,30.93,40
28-04-20,0.053,0.003,54,13,30.67,37
28-04-20,0.048,0.0035,37,2,29.96,28
28-04-20,0.047,0.004,37,9,29.21,31
28-04-20,0.039,0.003,43,13,27.73,36
28-04-20,0.035,0.0076,109,6,27.51,36
28-04-20,0.034,0.0058,53,13,27.28,36
29-04-20,0.035,0.004,32,7,26.18,38
29-04-20,0.044,0.0036,49,9,25.32,40
29-04-20,0.043,0.0035,25,3,25.27,38
29-04-20,0.036,0.0041,23,12,24.56,39
29-04-20,0.037,0.005,47,7,24.61,38
29-04-20,0.037,0.0056,58,9,25.03,35
29-04-20,0.036,0.0067,46,14,24.76,35
29-04-20,0.034,0.0051,25,10,24.57,36
29-04-20,0.044,0.0058,26,12,26.49,32
29-04-20,0.047,0.0029,26,2,29.33,25
29-04-20,0.053,0.003,17,,33.11,19
29-04-20,0.067,0.0035,35,4,35.41,18
29-04-20,0.061,0.0033,52,15,34.99,20
29-04-20,0.061,0.003,156,29,31.44,31
29-04-20,0.06,0.0031,67,13,31.63,31
29-04-20,0.058,0.0031,43,14,31.58,34
29-04-20,0.052,0.0029,46,17,31.18,36
29-04-20,0.044,0.0026,43,30,28.76,45
29-04-20,0.05,0.0025,50,33,26.15,55
29-04-20,0.054,0.0025,45,,26.59,50
29-04-20,0.051,0.0024,43,9,25.72,51
29-04-20,0.055,0.0029,36,21,24.69,58
29-04-20,0.053,0.0026,40,8,23.98,61
29-04-20,0.051,0.0025,36,13,23.35,64
30-04-20,0.051,0.0024,34,12,23.14,65
30-04-20,0.048,0.0023,54,9,23,67
30-04-20,0.042,0.0023,33,10,22.7,68
30-04-20,0.044,0,45,11,22.48,71
30-04-20,0.041,0.0024,39,12,22.16,72
30-04-20,0.044,0.0023,32,6,21.91,73
30-04-20,0.041,0.0023,51,6,21.86,67
30-04-20,0.03,0,35,10,21.88,68
30-04-20,0.037,0,36,24,21.26,76
30-04-20,0.04,0.0058,57,4,20.23,74
30-04-20,0.045,0.0068,43,4,20.87,66
30-04-20,0.05,0.0032,35,14,20.71,73
30-04-20,0.049,0.0027,28,,22.24,68
30-04-20,0.049,0.0026,41,,24.5,61
30-04-20,0.05,0.0025,28,9,25.29,57
30-04-20,0.049,0.0024,27,7,26.06,56
30-04-20,0.05,0.0024,31,12,26.18,55
30-04-20,0.048,0.0023,32,3,26.6,49
30-04-20,0.045,0.0023,28,8,26.21,50
30-04-20,0.044,0,28,12,25.53,55
30-04-20,0.04,0,25,17,24.82,54
30-04-20,0.042,0,28,5,24.4,55
30-04-20,0.044,0.0022,35,3,24.23,53
30-04-20,0,0.0023,18,5,24.07,52
01-05-20,0.04,0,,,,
01-05-20,0.034,0.0028,40,,21.34,52
01-05-20,0.033,0.0028,31,10,20.47,54
01-05-20,0.037,0.0027,21,17,19.85,57
01-05-20,0.032,0.0025,42,6,19.43,54
01-05-20,0.023,0.0025,19,8,18.78,57
01-05-20,0.018,0.0024,29,18,18.39,61
01-05-20,0.024,0.0025,35,21,18.9,60
01-05-20,0.033,0.0028,39,,21.4,51
01-05-20,0.039,0.0036,38,16,23.02,47
01-05-20,0.063,0.0033,44,9,24.62,43
01-05-20,0.073,0.0032,58,3,26.22,39
01-05-20,0.086,0.0048,30,14,27.29,38
01-05-20,0.11,0.0059,58,18,28.78,36
01-05-20,0.091,0.0058,64,18,29.86,35
01-05-20,0.07,0.0056,53,19,30.81,35
01-05-20,0.062,0.0036,49,12,32.19,31
01-05-20,0.06,0.0028,25,13,32.51,30
01-05-20,0.058,0.0026,20,18,31.89,35
01-05-20,0.053,0.0025,33,15,30.66,38
01-05-20,0.049,0.0025,24,19,29.38,41
01-05-20,0.045,0,49,7,28.69,42
01-05-20,0.042,0,29,13,27.77,44
01-05-20,0.041,0.0027,25,19,27.07,50
02-05-20,0.037,0.003,39,18,25.91,55
02-05-20,0.031,0.003,34,21,24.47,62
02-05-20,0.028,0.0028,36,20,22.81,70
02-05-20,0.026,0.003,47,12,22.15,73
02-05-20,0.023,0.003,54,15,21.68,75
02-05-20,0.016,0.0027,51,3,21.1,77
02-05-20,0.014,0.003,42,2,20.46,78
02-05-20,0.02,0.0029,33,,20.72,75
02-05-20,0.044,0.0032,45,8,23.28,69
02-05-20,0.041,0.0076,43,6,25.17,59
02-05-20,0.052,0.0059,73,13,26.81,53
02-05-20,0.064,0.0042,54,23,27.39,53
02-05-20,0.076,0.0044,77,28,28.12,51
02-05-20,0.08,0.0054,74,30,28.96,48
02-05-20,0.083,0.0047,87,27,30.43,42
02-05-20,0.091,0.0049,72,24,31.6,38
02-05-20,0.082,0.0056,54,25,32.54,36
02-05-20,0.072,0.0036,59,24,33.14,37
02-05-20,0.063,0.0031,49,26,33.07,34
02-05-20,0.053,0.0028,39,17,32.19,32
02-05-20,0.045,0.0026,25,15,30.85,32
02-05-20,0.03,0.0026,30,9,30.54,35
02-05-20,0.029,0.0029,50,26,27.98,54
02-05-20,0.028,0.0032,50,14,26.55,59
03-05-20,0.025,0.0038,52,15,24.98,66
03-05-20,0.022,0.0039,56,19,23.5,72
03-05-20,0.022,0.0038,50,18,22.53,76
03-05-20,0.02,0.0036,69,15,22.25,77
03-05-20,0.02,0.0037,69,20,22.23,78
03-05-20,0.02,0.0034,62,21,22.21,77
03-05-20,0,0.0031,57,24,22.17,77
03-05-20,0.022,0.0037,68,16,22.44,75
03-05-20,0.031,0.0037,59,6,23.22,69
03-05-20,0.043,0.0044,36,6,25.91,57
03-05-20,0.052,0.0047,47,14,27.29,52
03-05-20,0.062,0.0045,53,24,28.16,52
03-05-20,0.08,0.008,59,25,29.65,46
03-05-20,0.091,0.007,64,16,31.25,37
03-05-20,0.083,0.0059,52,19,32.25,34
03-05-20,0.069,0.0105,50,27,32.96,33
03-05-20,0.058,0.0083,55,29,33.57,32
03-05-20,0.051,0.0039,39,19,34.06,29
03-05-20,0.052,0.003,35,16,33.48,30
03-05-20,0.048,0.0028,29,16,32.23,31
03-05-20,0.041,0.0027,22,,31.1,31
03-05-20,0.037,0.0027,25,7,30.39,32
03-05-20,0.034,0.0026,32,11,29.14,35
03-05-20,0.028,0.0028,34,29,28.43,48
04-05-20,0.025,0.0034,46,20,27,56
04-05-20,0.02,0.0034,43,15,25.72,61
04-05-20,0.018,0.0039,41,21,24.5,66
04-05-20,0.014,0.0044,47,17,23.97,67
04-05-20,0.01,0.0045,42,15,23.63,69
04-05-20,0.009,0.0043,46,18,23.2,70
04-05-20,0.007,0.0037,57,16,22.72,71
04-05-20,0.011,0.0036,55,14,22.98,70
04-05-20,0.019,0.0037,58,13,24.48,66
04-05-20,0.028,0.0042,61,2,26.65,56
04-05-20,0.051,0.0041,47,24,27.28,54
04-05-20,0.08,0.0045,70,25,28.84,50
04-05-20,0.094,0.0054,104,32,30.11,46
04-05-20,0.088,0.0133,77,25,31.52,40
04-05-20,0.068,0.0106,89,22,33.31,32
04-05-20,0.062,0.0063,58,17,34.44,26
04-05-20,0.056,0.0041,52,18,34.8,28
04-05-20,0.055,0.0032,39,17,34.88,28
04-05-20,0.05,0.0029,34,18,34.13,28
04-05-20,0.046,0.0028,28,19,32.9,29
04-05-20,0.037,0.0028,34,15,32.18,30
04-05-20,0.037,0.0027,37,18,30.92,31
04-05-20,0.031,0.0027,34,8,29.91,33
04-05-20,0.027,0.0039,38,,28.9,49
05-05-20,0.024,0.0043,59,47,27.51,58
05-05-20,0.02,0.0046,69,38,26.42,64
05-05-20,0.018,0.0037,62,40,25.59,68
05-05-20,0.015,0.0032,76,49,24.95,71
05-05-20,0.016,0.0033,86,28,24.21,73
05-05-20,0.012,0.004,71,14,23.77,69
05-05-20,0.009,0.0059,52,14,23.57,64
05-05-20,0.024,0.0071,77,33,23.61,65
05-05-20,0.035,0.0091,68,,26.59,44
05-05-20,0.047,0.0084,64,15,28.97,39
05-05-20,0.064,0.0074,62,16,31.82,31
05-05-20,0.111,0.0051,70,32,33.16,35
05-05-20,0.101,0.0062,73,53,32.83,39
05-05-20,0.096,0.0057,130,36,33.93,34
05-05-20,0.064,0.0053,70,23,34.73,32
05-05-20,0.047,0.0065,73,34,35.11,30
05-05-20,0.037,0.004,85,27,34.48,32
05-05-20,0.037,0.0031,59,31,32.34,37
05-05-20,0.037,0.0029,56,25,31.96,35
05-05-20,0.046,0.0028,43,15,31.06,36
05-05-20,0.044,0.0025,45,26,25.49,52
05-05-20,0.05,0.0025,41,21,23.63,62
05-05-20,0.035,0,64,10,22.27,59
05-05-20,0.037,0.0023,34,15,21.88,72
06-05-20,0.047,0.0025,34,5,23.03,65
06-05-20,0.045,0.0027,25,,24.53,50
06-05-20,0.044,0.0026,28,4,23.15,57
06-05-20,0.039,0.0024,29,6,22.51,58
06-05-20,0.033,0.0032,15,8,22.68,57
06-05-20,0.034,0.0032,46,8,22.21,58
06-05-20,0.029,0.0031,36,18,21.63,58
06-05-20,0.035,0.0028,41,6,22.26,56
06-05-20,0.038,0.0028,36,10,23.82,57
06-05-20,0.052,0.0031,36,19,24.27,53
06-05-20,0.06,0.0032,43,8,25.1,48
06-05-20,0.068,0.003,34,8,26.21,45
06-05-20,0.074,0.0032,33,6,27.68,42
06-05-20,0.077,0.0032,31,9,28.55,40
06-05-20,0.076,0,41,11,29.36,37
06-05-20,0.07,0.0028,37,11,30.14,36
06-05-20,0.066,0.004,45,14,29.96,40
06-05-20,0.056,0.0049,44,27,30.01,40
06-05-20,0.042,0.0045,36,23,29.47,42
06-05-20,0.038,0.003,35,,25.75,57
06-05-20,0.04,0.0026,35,11,24.33,61
06-05-20,0.035,0.0024,23,,24.09,56
06-05-20,0.028,0.0027,21,6,23.69,56
06-05-20,0.028,0.0046,25,12,22.81,59
07-05-20,0.034,0.006,37,9,22.26,63
07-05-20,0.037,0.0046,33,10,21.46,67
07-05-20,0.035,0.0033,23,8,20.97,68
07-05-20,0.029,0.0028,26,2,20.69,70
07-05-20,0.025,0.0027,18,,20.28,73
07-05-20,0.022,0.0029,31,11,19.82,76
07-05-20,0.017,0.0034,29,12,19.66,77
07-05-20,0.019,0.0031,42,28,19.92,77
07-05-20,0.031,0.0033,53,11,21.27,74
07-05-20,0.035,0.0032,50,,24.12,60
07-05-20,0.045,0.0031,30,11,24.16,58
07-05-20,0.053,0.0034,47,14,25.4,54
07-05-20,0.047,0.0036,43,4,26.63,48
07-05-20,0.049,0.003,52,11,28.22,44
07-05-20,0.05,0.0027,31,8,29.07,42
07-05-20,0.053,0.0026,20,5,29.8,40
07-05-20,0.052,0.0025,24,10,30.54,38
07-05-20,0.05,0.0025,30,17,30.75,38
07-05-20,0.049,0.0024,20,11,30.54,37
07-05-20,0.049,0.0025,24,15,29.85,39
07-05-20,0.046,0.0024,25,11,29.09,37
07-05-20,0.043,0.0024,17,8,28.61,39
07-05-20,0.041,0,25,6,28.02,42
07-05-20,0.041,0,24,13,27.04,46
08-05-20,0.037,0.0023,30,7,26,51
08-05-20,0.031,0.0025,26,8,24.94,57
08-05-20,0.025,0.0026,21,19,24.02,63
08-05-20,0.021,0.0026,32,24,23.22,67
08-05-20,0.017,0.0029,44,14,22.62,69
08-05-20,0.009,0.0034,31,19,22.04,71
08-05-20,0.006,0.0038,42,9,21.59,71
08-05-20,0.016,0.011,44,13,22.36,68
08-05-20,0.018,0.008,63,6,25.11,54
08-05-20,0.023,0.0048,54,15,26.6,52
08-05-20,0.037,0.0072,66,31,26.33,55
08-05-20,0.065,0.007,80,28,27.92,49
08-05-20,0.1,0.0051,84,19,30.13,43
08-05-20,0.112,0.0046,80,23,33.62,35
08-05-20,0.089,0.0044,71,27,33.45,34
08-05-20,0.057,0.0036,77,31,32.41,36
08-05-20,0.051,0.0032,67,19,31.46,38
08-05-20,0.044,0.0027,91,50,22.41,63
08-05-20,0.04,0.0025,148,28,18.91,81
08-05-20,0.036,0.0025,35,,21.2,71
08-05-20,0.026,0.0033,13,7,21.84,63
08-05-20,0.025,0.003,36,30,21.79,66
08-05-20,0.026,0.0028,47,21,21.36,69
08-05-20,0.037,0.0034,37,3,22.01,65
09-05-20,0.046,0.0037,31,2,21.92,63
09-05-20,0.039,0.0037,18,4,21.24,64
09-05-20,0.038,0.003,31,16,20.22,70
09-05-20,0.046,0.0026,14,,19.98,74
09-05-20,0.047,0.0026,28,4,19.59,76
09-05-20,0.044,0.0025,15,10,19.22,77
09-05-20,0.037,0.0023,27,7,18.44,80
09-05-20,0.03,0.0023,18,8,18.17,82
09-05-20,0.033,0,26,3,18.38,81
09-05-20,0.039,0.0025,26,3,19.3,78
09-05-20,0.044,0.0041,26,14,22.13,69
09-05-20,0.051,0.0033,41,8,22.66,63
09-05-20,0.048,0.0029,60,9,22.79,61
09-05-20,0.041,0.0027,46,11,22.1,62
09-05-20,0.039,0.0026,37,16,21.21,66
09-05-20,0.044,0.0025,41,14,20.63,69
09-05-20,0.049,0.0025,14,,21.79,64
09-05-20,0.049,0,30,2,22.62,59
09-05-20,0.04,0.0024,15,8,22.79,57
09-05-20,0.037,0.0023,23,21,21.61,62
09-05-20,0.041,0.0023,22,13,20.78,66
09-05-20,0.044,0,21,,20.5,66
09-05-20,0.047,0,23,7,20.19,67
09-05-20,0.043,0,17,14,20.1,66
10-05-20,0.036,0.0022,21,3,19.76,67
10-05-20,0.038,0.0023,19,12,18.96,71
10-05-20,0.036,0.0023,13,,18.91,71
10-05-20,0.03,0.0024,14,2,18.91,72
10-05-20,0.024,0.0031,16,12,18.64,75
10-05-20,0.023,0.0033,29,25,18.38,78
10-05-20,0.021,0.0032,49,21,18.46,79
10-05-20,0.024,0.0034,37,8,18.65,80
10-05-20,0.029,0.0029,43,23,18.79,80
10-05-20,0.03,0.0028,34,,18.78,80
10-05-20,0.032,0.0038,30,8,19.05,78
10-05-20,0.035,0.0037,43,21,19.24,77
10-05-20,0.038,0.0038,33,2,18.95,78
10-05-20,0.039,0.0046,27,18,19.13,78
10-05-20,0.041,0.0041,65,28,20.3,72
10-05-20,0.042,0.003,31,4,20.68,70
10-05-20,0.045,0.0027,14,7,21.3,68
10-05-20,0.046,0.0026,24,5,22.4,63
10-05-20,0.045,0.0025,18,3,23.09,60
10-05-20,0.044,0.0024,17,14,23.02,62
10-05-20,0.045,0.0024,36,13,22.36,64
10-05-20,0.046,0.0023,32,5,22.43,63
10-05-20,0.046,0.0023,17,3,22.88,60
10-05-20,0.042,0.0024,19,18,22.99,59
11-05-20,0.039,0.0023,21,13,22.37,64
11-05-20,0.036,0.0023,32,7,21.41,71
11-05-20,0.035,0,23,4,20.72,76
11-05-20,0.036,0,36,15,20.4,78
11-05-20,0.034,0,43,8,20.37,79
11-05-20,0.029,0,20,7,20.08,80
11-05-20,0.024,0.0022,30,15,19.7,81
11-05-20,0.025,0.0023,30,3,19.53,82
11-05-20,0.026,0.0022,28,3,20.12,80
11-05-20,0.029,0.0023,31,,20.95,76
11-05-20,0.035,0.0023,27,6,21.3,73
11-05-20,0.039,0,26,,22.6,65
11-05-20,0.041,0.0022,29,4,23.32,62
11-05-20,0.042,0.0022,28,7,24.36,58
11-05-20,0.041,0.0023,24,4,25.44,52
11-05-20,0.036,0.0022,24,12,25.06,53
11-05-20,0.03,0.0023,25,8,24.86,56
11-05-20,0.042,0.0023,29,20,23.85,64
11-05-20,0.04,0,26,,28.06,39
11-05-20,0.04,0.0022,22,16,25.95,44
11-05-20,0.041,0.0022,21,11,24.3,54
11-05-20,0.042,0,25,8,23.17,57
11-05-20,0.038,0,20,4,22.1,60
11-05-20,0.034,0,16,2,21.46,63
12-05-20,0.027,0.0023,12,2,20.82,69
12-05-20,0.023,0.0023,13,,19.94,77
12-05-20,0.023,0.0025,42,26,19.81,80
12-05-20,0.019,0.0024,50,11,19.78,80
12-05-20,0.023,0.0029,47,17,19.92,80
12-05-20,0.021,0.0029,58,25,20.21,79
12-05-20,0.017,0.0026,46,17,19.92,80
12-05-20,0.015,0.0025,47,10,19.71,81
12-05-20,0.015,0.0025,42,3,20.04,80
12-05-20,0.025,0,31,9,20.49,78
12-05-20,0.034,0,47,5,21.7,73
12-05-20,0.046,0.0026,38,,24.63,60
12-05-20,0.064,0.0027,39,11,25.41,55
12-05-20,0.075,0.0034,37,21,26.19,52
12-05-20,0.078,0.0032,52,21,27.11,49
12-05-20,0.071,0.0032,41,17,27.95,48
12-05-20,0.063,0.0028,43,20,28.53,49
12-05-20,0.054,0.0027,40,13,29.54,44
12-05-20,0.044,0.0026,39,17,28.9,45
12-05-20,0.039,0.0025,36,21,28.15,47
12-05-20,0.035,0.0023,35,25,26.99,52
12-05-20,0.034,0.0023,36,16,26.35,54
12-05-20,0.033,0.0025,36,7,26.4,54
12-05-20,0.032,0.0024,36,12,25.51,58
13-05-20,0.028,0.0024,40,23,24.82,64
13-05-20,0.023,0,34,26,23.55,71
13-05-20,0.022,0.0025,41,18,22.52,76
13-05-20,0.021,0.0025,49,16,22.19,78
13-05-20,0.021,0,45,24,21.89,80
13-05-20,0.016,0.0023,59,18,21.62,81
13-05-20,0.012,0.0024,63,20,21.58,81
13-05-20,0.01,0.0024,61,9,21.6,81
13-05-20,0.015,0,54,12,21.99,81
13-05-20,0.025,0,49,,23.12,77
13-05-20,0.033,0,58,3,24.31,69
13-05-20,0.045,0,53,13,25.16,65
13-05-20,0.05,0,49,13,25.73,62
13-05-20,0.047,0,54,21,26.26,60
13-05-20,0.047,0.0023,50,24,27.03,59
13-05-20,0.044,0.0023,58,2,29.27,51
13-05-20,0.044,0.0024,36,6,30.16,46
13-05-20,0.043,0.0023,38,6,30.95,44
13-05-20,0.04,0.0023,36,17,30.6,45
13-05-20,0.035,0,31,17,30.25,46
13-05-20,0.032,0,33,22,29.19,49
13-05-20,0.038,0.0024,29,,26.61,63
13-05-20,0.033,0.0027,56,,24.94,58
13-05-20,0.033,0.0035,30,12,23.44,61
14-05-20,0.027,0.0042,39,12,22.52,67
14-05-20,0.023,0.005,30,29,22.28,75
14-05-20,0.026,0.0041,44,14,22.49,77
14-05-20,0.023,0.0034,48,13,22.66,77
14-05-20,0.024,0.0027,47,30,21.9,80
14-05-20,0.022,0.0024,48,14,21.52,83
14-05-20,0.016,0.0022,28,7,21.46,84
14-05-20,0.013,0.0022,35,5,21.74,84
14-05-20,0.016,0.0023,29,18,21.98,85
14-05-20,0.021,0.0029,33,,22.62,84
14-05-20,0.025,0.003,32,,24.18,77
14-05-20,0.034,0.0027,25,8,25.25,71
14-05-20,0.04,0.0025,29,9,26.06,67
14-05-20,0.042,0.0026,41,9,27.22,63
14-05-20,0.039,0.0025,50,13,27.9,60
14-05-20,0.039,0.0024,30,2,29.11,53
14-05-20,0.041,0.0023,25,3,30.05,48
14-05-20,0.041,0.0024,23,11,30.43,47
14-05-20,0.038,0.0023,34,15,30.5,47
14-05-20,0.038,0.0023,15,15,29.71,47
14-05-20,0.037,0,40,21,28.98,48
14-05-20,0.034,0,57,21,28.46,50
14-05-20,0.032,0.0022,48,25,27.68,53
14-05-20,0.031,0.0022,33,29,27.16,58
15-05-20,0.028,0,48,37,26.32,65
