#date PM 2.5 O3 Temperatura Humedad rel. Dirección viento Velocidad viento
17,01,2020 20,00,10,20,17,39,231,2.2
17,01,2020 21,00,9,9,16.2,42,188,1.2
17,01,2020 22,00,13,2,15.6,45,256,1.7
17,01,2020 23,00,11,1,14.9,48,224,1.6
17,01,2020 24,00,10,2,14.1,50,229,1.8
18,01,2020 01,00,16,3,13.7,52,210,2
18,01,2020 02,00,7,5,13.2,55,219,1.9
18,01,2020 03,00,11,12,12.6,58,220,1.9
18,01,2020 04,00,10,9,12.3,60,213,1.6
18,01,2020 05,00,6,5,11.9,62,173,1
18,01,2020 06,00,7,1,11.4,65,224,1
18,01,2020 07,00,12,1,11,67,234,1.3
18,01,2020 08,00,16,1,10.9,68,197,1.3
18,01,2020 09,00,11,4,11.9,64,144,0.8
18,01,2020 10,00,16,14,14,57,10,1.4
18,01,2020 11,00,24,28,16,51,76,1.3
18,01,2020 12,00,32,42,18.2,42,14,1.7
18,01,2020 13,00,37,55,19.7,35,29,2.5
18,01,2020 14,00,26,59,20.3,33,82,2.1
18,01,2020 15,00,13,66,20.5,32,52,2.1
18,01,2020 16,00,19,64,21,31,52,1.8
18,01,2020 17,00,17,60,20.2,34,151,1.7
18,01,2020 18,00,28,40,19.2,40,222,3.1
18,01,2020 19,00,20,16,16.8,59,350,3.1
18,01,2020 20,00,20,15,15.1,70,310,2.8
18,01,2020 21,00,11,17,14.3,72,318,2.6
18,01,2020 22,00,8,18,14.1,69,354,1.9
18,01,2020 23,00,14,17,13.8,72,337,2.1
18,01,2020 24,00,6,17,13.6,72,307,1
19,01,2020 01,00,9,14,12.8,80,325,1
19,01,2020 02,00,15,11,12.6,83,83,0.5
19,01,2020 03,00,12,6,12.4,85,285,1.1
19,01,2020 04,00,9,8,12.3,83,344,1.4
19,01,2020 05,00,15,10,12.1,80,335,2.2
19,01,2020 06,00,15,11,11.9,79,331,2.3
19,01,2020 07,00,21,13,12,78,308,1.6
19,01,2020 08,00,13,11,12.1,77,310,1.7
19,01,2020 09,00,8,9,12.3,77,328,2.2
19,01,2020 10,00,10,8,12.6,76,339,2.5
19,01,2020 11,00,9,14,13.2,75,305,1.7
19,01,2020 12,00,11,20,14,69,10,1.3
19,01,2020 13,00,7,21,14.5,67,318,1.5
19,01,2020 14,00,1,23,15.8,62,319,2.5
19,01,2020 15,00,12,26,15.8,62,357,3.4
19,01,2020 16,00,8,18,14.7,67,17,4.5
19,01,2020 17,00,9,15,12.4,84,309,2.1
19,01,2020 18,00,13,11,11.8,88,292,2.8
19,01,2020 19,00,5,8,12,87,310,2.4
19,01,2020 20,00,7,4,11.7,88,334,2.4
19,01,2020 21,00,9,5,11.1,89,310,2.5
19,01,2020 22,00,5,7,10.9,89,313,2.5
19,01,2020 23,00,7,10,10.6,88,312,2.6
19,01,2020 24,00,2,,10.5,87,309,2.3
20,01,2020 01,00,4,,10.5,85,316,2.7
20,01,2020 02,00NaN,NaN,NaN,10.4,83,310,2
20,01,2020 03,00NaN,NaN,NaN,10.5,82,313,1.9
20,01,2020 04,00,,19,10.5,81,316,1.6
20,01,2020 05,00,,19,10.5,80,312,1.7
20,01,2020 06,00,2,18,10.5,80,326,1.3
20,01,2020 07,00,5,12,10.6,79,326,1.6
20,01,2020 08,00,6,4,10.6,79,326,2.2
20,01,2020 09,00,11,6,11,77,325,2.1
20,01,2020 10,00,8,9,11.5,74,321,2.4
20,01,2020 11,00,9,7,11.1,75,329,3.7
20,01,2020 12,00,14,11,11,79,300,1.9
20,01,2020 13,00,13,9,10.4,85,51,1.5
20,01,2020 14,00,9,6,10.8,81,334,2.2
20,01,2020 15,00,13,10,11.2,77,340,2.5
20,01,2020 16,00,14,14,11.6,72,334,1.6
20,01,2020 17,00,6,12,11.6,72,263,1.2
20,01,2020 18,00,11,7,11.6,72,272,1.6
20,01,2020 19,00,11,2,11.2,77,66,1.1
20,01,2020 20,00,15,1,11.1,78,219,1.6
20,01,2020 21,00,19,1,11.1,77,291,1.6
20,01,2020 22,00,20,6,10.5,76,325,2.4
20,01,2020 23,00,15,9,9.9,76,343,1.9
20,01,2020 24,00,6,12,9.6,74,331,2.2
21,01,2020 01,00,6,16,9.1,77,358,1
21,01,2020 02,00,5,10,8.3,81,82,0.7
21,01,2020 03,00,8,2,7.6,84,221,0.4
21,01,2020 04,00,,1,7,85,164,0.9
21,01,2020 05,00,11,1,6.5,87,224,1
21,01,2020 06,00,5,5,6.4,87,216,0.7
21,01,2020 07,00,12,1,6.2,87,285,1.3
21,01,2020 08,00,11,1,6.4,88,15,1.1
21,01,2020 09,00,14,2,6.8,86,307,1.4
21,01,2020 10,00,21,4,7.4,81,233,1.1
21,01,2020 11,00,21,11,8.7,76,61,1.4
21,01,2020 12,00,16,22,10.6,69,48,1.7
21,01,2020 13,00,23,35,12.6,61,90,1.5
21,01,2020 14,00,17,48,14.5,52,63,1.6
21,01,2020 15,00,28,54,16.3,41,12,1.7
21,01,2020 16,00,21,54,17.1,33,22,2.3
21,01,2020 17,00,5,52,17.5,31,341,1.9
21,01,2020 18,00,7,49,17.1,33,36,1.3
21,01,2020 19,00,18,28,15.3,42,224,1.8
21,01,2020 20,00,31,9,13.2,51,221,2.5
21,01,2020 21,00,23,5,12.3,54,223,2.2
21,01,2020 22,00,17,4,11.9,55,224,1.9
21,01,2020 23,00,18,1,11.1,58,232,2.1
21,01,2020 24,00,20,4,10.4,60,217,2.1
22,01,2020 01,00,21,2,10.1,61,223,1.9
22,01,2020 02,00,15,4,9.7,63,219,2.1
22,01,2020 03,00,25,4,9.1,64,214,2.1
22,01,2020 04,00,28,3,8.4,68,194,1.1
22,01,2020 05,00,19,1,7.9,70,226,1.3
22,01,2020 06,00,22,1,7.6,70,233,1.4
22,01,2020 07,00,28,1,7.5,71,227,1.4
22,01,2020 08,00,21,1,7.6,72,204,1.5
