# Local Datetime (mm,dd,yyyy HH,mm),UTC Datetime (mm,dd,yyyy HH,mm),O3 (ppb),PM10 (µg,m3),PM2.5 (µg,m3),Temperature (ºC),Relative humidity (%),Barometric pressure (mBar),Wind speed (m,s),Wind direction (degree)
19,2,20,12,0,19,2,20,18,0,0.012,NaN,9,14.07,90,NaN,NaN,NaN,NaN
19,2,20,13,0,19,2,20,19,0,0.014,NaN,9,13.89,91,NaN,NaN,NaN,NaN
19,2,20,14,0,19,2,20,20,0,0.015,NaN,6,13.85,91,NaN,NaN,NaN,NaN
19,2,20,15,0,19,2,20,21,0,0.015,NaN,5,14,91,NaN,NaN,NaN,NaN
19,2,20,16,0,19,2,20,22,0,0.015,NaN,8,14.33,90,NaN,NaN,NaN,NaN
19,2,20,17,0,19,2,20,23,0,0.014,NaN,10,14.65,88,NaN,NaN,NaN,NaN
19,2,20,18,0,20,2,20,0,0,0.014,NaN,14,14.47,89,NaN,NaN,NaN,NaN
19,2,20,19,0,20,2,20,1,0,0.013,NaN,9,14.17,91,NaN,NaN,NaN,NaN
19,2,20,20,0,20,2,20,2,0,0.016,NaN,10,13.83,92,NaN,NaN,NaN,NaN
19,2,20,21,0,20,2,20,3,0,0.014,NaN,8,13.98,91,NaN,NaN,NaN,NaN
19,2,20,22,0,20,2,20,4,0,0.014,NaN,8,14.23,88,NaN,NaN,NaN,NaN
19,2,20,23,0,20,2,20,5,0,0.014,NaN,7,14.35,85,NaN,NaN,NaN,NaN
20,2,20,0,0,20,2,20,6,0,0.019,NaN,10,14.03,84,NaN,NaN,NaN,NaN
20,2,20,1,0,20,2,20,7,0,0.02,NaN,5,14.03,84,NaN,NaN,NaN,NaN
20,2,20,2,0,20,2,20,8,0,0.018,NaN,14,13.74,87,NaN,NaN,NaN,NaN
20,2,20,3,0,20,2,20,9,0,0.019,NaN,7,13.12,90,NaN,NaN,NaN,NaN
20,2,20,4,0,20,2,20,10,0,0.019,NaN,5,13.01,91,NaN,NaN,NaN,NaN
20,2,20,5,0,20,2,20,11,0,0.013,NaN,8,13.18,92,NaN,NaN,NaN,NaN
20,2,20,6,0,20,2,20,12,0,0.013,NaN,NaN,12.89,91,NaN,NaN,NaN,NaN
20,2,20,7,0,20,2,20,13,0,0.011,NaN,9,12.8,90,NaN,NaN,NaN,NaN
20,2,20,8,0,20,2,20,14,0,0.009,NaN,5,12.96,88,NaN,NaN,NaN,NaN
20,2,20,9,0,20,2,20,15,0,0.011,NaN,3,13.46,85,NaN,NaN,NaN,NaN
20,2,20,10,0,20,2,20,16,0,0.014,NaN,3,14,82,NaN,NaN,NaN,NaN
20,2,20,11,0,20,2,20,17,0,0.017,NaN,12,14.76,79,NaN,NaN,NaN,NaN
20,2,20,12,0,20,2,20,18,0,0.021,NaN,10,15.47,73,NaN,NaN,NaN,NaN
20,2,20,13,0,20,2,20,19,0,0.021,NaN,7,15.79,71,NaN,NaN,NaN,NaN
20,2,20,14,0,20,2,20,20,0,0.021,NaN,10,15.74,69,NaN,NaN,NaN,NaN
20,2,20,15,0,20,2,20,21,0,0.02,NaN,5,16.03,66,NaN,NaN,NaN,NaN
20,2,20,16,0,20,2,20,22,0,0.017,NaN,4,15.9,66,NaN,NaN,NaN,NaN
20,2,20,17,0,20,2,20,23,0,0.019,NaN,2,15.44,66,NaN,NaN,NaN,NaN
20,2,20,18,0,21,2,20,0,0,0.016,NaN,5,14.26,69,NaN,NaN,NaN,NaN
20,2,20,19,0,21,2,20,1,0,0.015,NaN,6,12.8,69,NaN,NaN,NaN,NaN
20,2,20,20,0,21,2,20,2,0,0.016,NaN,3,11.83,71,NaN,NaN,NaN,NaN
20,2,20,21,0,21,2,20,3,0,0.016,NaN,5,11.5,72,NaN,NaN,NaN,NaN
20,2,20,22,0,21,2,20,4,0,0.016,NaN,NaN,11.23,73,NaN,NaN,NaN,NaN
20,2,20,23,0,21,2,20,5,0,0.019,NaN,5,10.94,74,NaN,NaN,NaN,NaN
21,2,20,0,0,21,2,20,6,0,0.017,NaN,6,9.92,84,NaN,NaN,NaN,NaN
21,2,20,1,0,21,2,20,7,0,0.021,NaN,NaN,8.86,88,NaN,NaN,NaN,NaN
21,2,20,2,0,21,2,20,8,0,0.024,NaN,NaN,8.53,87,NaN,NaN,NaN,NaN
21,2,20,3,0,21,2,20,9,0,0.023,NaN,2,8.61,86,NaN,NaN,NaN,NaN
21,2,20,4,0,21,2,20,10,0,0.026,NaN,4,8.12,86,NaN,NaN,NaN,NaN
21,2,20,5,0,21,2,20,11,0,0.028,NaN,NaN,7.94,85,NaN,NaN,NaN,NaN
21,2,20,6,0,21,2,20,12,0,0.025,NaN,5,8.18,81,NaN,NaN,NaN,NaN
21,2,20,7,0,21,2,20,13,0,0.024,NaN,2,8.66,72,NaN,NaN,NaN,NaN
21,2,20,8,0,21,2,20,14,0,0.022,NaN,7,8.67,73,NaN,NaN,NaN,NaN
21,2,20,9,0,21,2,20,15,0,0.024,NaN,7,8.99,71,NaN,NaN,NaN,NaN
21,2,20,10,0,21,2,20,16,0,0.029,NaN,9,10,61,NaN,NaN,NaN,NaN
21,2,20,11,0,21,2,20,17,0,0.034,NaN,5,11.33,55,NaN,NaN,NaN,NaN
21,2,20,12,0,21,2,20,18,0,0.032,NaN,15,11.61,55,NaN,NaN,NaN,NaN
21,2,20,13,0,21,2,20,19,0,0.028,NaN,19,11.19,60,NaN,NaN,NaN,NaN
21,2,20,14,0,21,2,20,20,0,0.031,NaN,13,12.09,57,NaN,NaN,NaN,NaN
21,2,20,15,0,21,2,20,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,2,20,16,0,21,2,20,22,0,0.032,NaN,24,12.3,56,NaN,NaN,NaN,NaN
21,2,20,17,0,21,2,20,23,0,0.033,NaN,17,12.33,55,NaN,NaN,NaN,NaN
21,2,20,18,0,22,2,20,0,0,0.032,NaN,15,12.4,53,NaN,NaN,NaN,NaN
21,2,20,19,0,22,2,20,1,0,0.026,NaN,12,12.09,54,NaN,NaN,NaN,NaN
21,2,20,20,0,22,2,20,2,0,0.024,NaN,14,11.63,57,NaN,NaN,NaN,NaN
21,2,20,21,0,22,2,20,3,0,0.023,NaN,18,11.36,62,NaN,NaN,NaN,NaN
21,2,20,22,0,22,2,20,4,0,0.022,NaN,23,10.98,66,NaN,NaN,NaN,NaN
21,2,20,23,0,22,2,20,5,0,0.025,NaN,18,10.78,63,NaN,NaN,NaN,NaN
22,2,20,0,0,22,2,20,6,0,0.027,NaN,13,10.64,63,NaN,NaN,NaN,NaN
22,2,20,1,0,22,2,20,7,0,0.027,NaN,22,10.34,63,NaN,NaN,NaN,NaN
22,2,20,2,0,22,2,20,8,0,0.026,NaN,12,10.03,65,NaN,NaN,NaN,NaN
22,2,20,3,0,22,2,20,9,0,0.026,NaN,2,9.72,67,NaN,NaN,NaN,NaN
22,2,20,4,0,22,2,20,10,0,0.028,NaN,NaN,9.4,65,NaN,NaN,NaN,NaN
22,2,20,5,0,22,2,20,11,0,0.028,NaN,NaN,9.14,66,NaN,NaN,NaN,NaN
22,2,20,6,0,22,2,20,12,0,0.028,NaN,NaN,9.06,67,NaN,NaN,NaN,NaN
22,2,20,7,0,22,2,20,13,0,0.026,NaN,NaN,9.02,67,NaN,NaN,NaN,NaN
22,2,20,8,0,22,2,20,14,0,0.025,NaN,NaN,9.02,66,NaN,NaN,NaN,NaN
22,2,20,9,0,22,2,20,15,0,0.028,NaN,NaN,9.95,61,NaN,NaN,NaN,NaN
22,2,20,10,0,22,2,20,16,0,0.03,NaN,NaN,10.83,58,NaN,NaN,NaN,NaN
22,2,20,11,0,22,2,20,17,0,0.032,NaN,17,13.03,52,NaN,NaN,NaN,NaN
22,2,20,12,0,22,2,20,18,0,0.033,NaN,30,13.77,52,NaN,NaN,NaN,NaN
22,2,20,13,0,22,2,20,19,0,0.033,NaN,20,14.75,49,NaN,NaN,NaN,NaN
22,2,20,14,0,22,2,20,20,0,0.033,NaN,17,16.41,47,NaN,NaN,NaN,NaN
22,2,20,15,0,22,2,20,21,0,0.033,NaN,19,17.91,43,NaN,NaN,NaN,NaN
22,2,20,16,0,22,2,20,22,0,0.033,NaN,21,18.97,42,NaN,NaN,NaN,NaN
22,2,20,17,0,22,2,20,23,0,0.032,NaN,15,19.41,41,NaN,NaN,NaN,NaN
22,2,20,18,0,23,2,20,0,0,0.029,NaN,12,19.29,42,NaN,NaN,NaN,NaN
22,2,20,19,0,23,2,20,1,0,0.025,NaN,16,18.32,47,NaN,NaN,NaN,NaN
22,2,20,20,0,23,2,20,2,0,0.026,NaN,NaN,17,54,NaN,NaN,NaN,NaN
22,2,20,21,0,23,2,20,3,0,0.024,NaN,NaN,16.02,59,NaN,NaN,NaN,NaN
22,2,20,22,0,23,2,20,4,0,0.021,NaN,NaN,15.5,64,NaN,NaN,NaN,NaN
22,2,20,23,0,23,2,20,5,0,0.025,NaN,NaN,15.43,67,NaN,NaN,NaN,NaN
23,2,20,0,0,23,2,20,6,0,0.023,NaN,NaN,15.1,70,NaN,NaN,NaN,NaN
23,2,20,1,0,23,2,20,7,0,0.023,NaN,NaN,14.53,74,NaN,NaN,NaN,NaN
23,2,20,2,0,23,2,20,8,0,0.024,NaN,NaN,13.88,77,NaN,NaN,NaN,NaN
23,2,20,3,0,23,2,20,9,0,0.021,NaN,NaN,12.99,80,NaN,NaN,NaN,NaN
23,2,20,4,0,23,2,20,10,0,0.022,NaN,NaN,12.58,83,NaN,NaN,NaN,NaN
23,2,20,5,0,23,2,20,11,0,0.019,NaN,NaN,12.38,85,NaN,NaN,NaN,NaN
23,2,20,6,0,23,2,20,12,0,0.018,NaN,NaN,12.48,86,NaN,NaN,NaN,NaN
23,2,20,7,0,23,2,20,13,0,0.009,NaN,NaN,11.97,88,NaN,NaN,NaN,NaN
23,2,20,8,0,23,2,20,14,0,0.011,NaN,NaN,12.98,86,NaN,NaN,NaN,NaN
23,2,20,9,0,23,2,20,15,0,0.014,NaN,NaN,15.05,78,NaN,NaN,NaN,NaN
23,2,20,10,0,23,2,20,16,0,0.022,NaN,NaN,17.01,71,NaN,NaN,NaN,NaN
23,2,20,11,0,23,2,20,17,0,0.028,NaN,NaN,19.04,61,NaN,NaN,NaN,NaN
23,2,20,12,0,23,2,20,18,0,0.033,NaN,NaN,20.67,52,NaN,NaN,NaN,NaN
23,2,20,13,0,23,2,20,19,0,0.039,NaN,NaN,22.29,46,NaN,NaN,NaN,NaN
23,2,20,14,0,23,2,20,20,0,0.045,NaN,NaN,22.96,44,NaN,NaN,NaN,NaN
23,2,20,15,0,23,2,20,21,0,0.045,NaN,NaN,23.81,43,NaN,NaN,NaN,NaN
23,2,20,16,0,23,2,20,22,0,0.041,NaN,NaN,25.26,39,NaN,NaN,NaN,NaN
23,2,20,17,0,23,2,20,23,0,0.034,NaN,NaN,26.32,40,NaN,NaN,NaN,NaN
23,2,20,18,0,24,2,20,0,0,0.031,NaN,NaN,26.65,40,NaN,NaN,NaN,NaN
23,2,20,19,0,24,2,20,1,0,0.022,NaN,NaN,25.76,44,NaN,NaN,NaN,NaN
23,2,20,20,0,24,2,20,2,0,0.016,NaN,NaN,24.25,48,NaN,NaN,NaN,NaN
23,2,20,21,0,24,2,20,3,0,0.008,NaN,NaN,22.59,53,NaN,NaN,NaN,NaN
23,2,20,22,0,24,2,20,4,0,0.008,NaN,NaN,20.37,61,NaN,NaN,NaN,NaN
23,2,20,23,0,24,2,20,5,0,0.011,NaN,NaN,20.24,62,NaN,NaN,NaN,NaN
24,2,20,0,0,24,2,20,6,0,0.017,NaN,NaN,19.88,68,NaN,NaN,NaN,NaN
24,2,20,1,0,24,2,20,7,0,0.012,NaN,NaN,17.52,74,NaN,NaN,NaN,NaN
24,2,20,2,0,24,2,20,8,0,0.015,NaN,NaN,16.98,79,NaN,NaN,NaN,NaN
24,2,20,3,0,24,2,20,9,0,0.019,NaN,NaN,16.47,81,NaN,NaN,NaN,NaN
24,2,20,4,0,24,2,20,10,0,0.016,NaN,NaN,15.63,85,NaN,NaN,NaN,NaN
24,2,20,5,0,24,2,20,11,0,0.011,NaN,NaN,15.42,85,NaN,NaN,NaN,NaN
24,2,20,6,0,24,2,20,12,0,0.01,NaN,NaN,16.79,79,NaN,NaN,NaN,NaN
24,2,20,7,0,24,2,20,13,0,0.016,NaN,NaN,17.73,73,NaN,NaN,NaN,NaN
24,2,20,8,0,24,2,20,14,0,0.018,NaN,NaN,18.57,66,NaN,NaN,NaN,NaN
24,2,20,9,0,24,2,20,15,0,0.022,NaN,NaN,21.26,55,NaN,NaN,NaN,NaN
24,2,20,10,0,24,2,20,16,0,0.027,NaN,NaN,22.8,50,NaN,NaN,NaN,NaN
24,2,20,11,0,24,2,20,17,0,0.031,NaN,NaN,25.03,42,NaN,NaN,NaN,NaN
24,2,20,12,0,24,2,20,18,0,0.034,NaN,NaN,26.58,37,NaN,NaN,NaN,NaN
24,2,20,13,0,24,2,20,19,0,0.037,NaN,NaN,27.44,36,NaN,NaN,NaN,NaN
24,2,20,14,0,24,2,20,20,0,0.04,NaN,NaN,28.13,34,NaN,NaN,NaN,NaN
24,2,20,15,0,24,2,20,21,0,0.039,NaN,NaN,28.72,30,NaN,NaN,NaN,NaN
24,2,20,16,0,24,2,20,22,0,0.041,NaN,NaN,30.35,26,NaN,NaN,NaN,NaN
24,2,20,17,0,24,2,20,23,0,0.042,NaN,33,30.79,24,NaN,NaN,NaN,NaN
24,2,20,18,0,25,2,20,0,0,0.035,NaN,34,29.29,28,NaN,NaN,NaN,NaN
24,2,20,19,0,25,2,20,1,0,0.026,NaN,23,26.75,33,NaN,NaN,NaN,NaN
24,2,20,20,0,25,2,20,2,0,0.023,NaN,14,25.06,35,NaN,NaN,NaN,NaN
24,2,20,21,0,25,2,20,3,0,0.017,NaN,15,24.14,37,NaN,NaN,NaN,NaN
24,2,20,22,0,25,2,20,4,0,0.014,NaN,24,23.09,39,NaN,NaN,NaN,NaN
24,2,20,23,0,25,2,20,5,0,0.023,NaN,18,22.39,39,NaN,NaN,NaN,NaN
25,2,20,0,0,25,2,20,6,0,0.027,NaN,8,21.5,38,NaN,NaN,NaN,NaN
25,2,20,1,0,25,2,20,7,0,0.029,NaN,15,21.06,35,NaN,NaN,NaN,NaN
25,2,20,2,0,25,2,20,8,0,0.026,NaN,7,20.49,46,NaN,NaN,NaN,NaN
25,2,20,3,0,25,2,20,9,0,0.027,NaN,16,19.48,57,NaN,NaN,NaN,NaN
25,2,20,4,0,25,2,20,10,0,0.025,NaN,9,19.09,58,NaN,NaN,NaN,NaN
25,2,20,5,0,25,2,20,11,0,0.019,NaN,13,18.29,61,NaN,NaN,NaN,NaN
25,2,20,6,0,25,2,20,12,0,0.019,NaN,12,17.73,66,NaN,NaN,NaN,NaN
25,2,20,7,0,25,2,20,13,0,0.011,NaN,13,17.5,69,NaN,NaN,NaN,NaN
25,2,20,8,0,25,2,20,14,0,0.007,NaN,28,16.66,70,NaN,NaN,NaN,NaN
25,2,20,9,0,25,2,20,15,0,0.012,NaN,38,17.8,71,NaN,NaN,NaN,NaN
25,2,20,10,0,25,2,20,16,0,0.026,NaN,18,20.82,64,NaN,NaN,NaN,NaN
25,2,20,11,0,25,2,20,17,0,0.032,NaN,13,24.87,46,NaN,NaN,NaN,NaN
25,2,20,12,0,25,2,20,18,0,0.037,NaN,45,26.9,33,NaN,NaN,NaN,NaN
25,2,20,13,0,25,2,20,19,0,0.044,NaN,48,28.99,24,NaN,NaN,NaN,NaN
25,2,20,14,0,25,2,20,20,0,0.05,NaN,29,30.14,17,NaN,NaN,NaN,NaN
25,2,20,15,0,25,2,20,21,0,0.055,NaN,21,30.58,15,NaN,NaN,NaN,NaN
25,2,20,16,0,25,2,20,22,0,0.053,NaN,17,31.15,14,NaN,NaN,NaN,NaN
25,2,20,17,0,25,2,20,23,0,0.045,NaN,18,31.11,17,NaN,NaN,NaN,NaN
25,2,20,18,0,26,2,20,0,0,0.036,NaN,18,29.72,24,NaN,NaN,NaN,NaN
25,2,20,19,0,26,2,20,1,0,0.029,NaN,17,27.96,27,NaN,NaN,NaN,NaN
25,2,20,20,0,26,2,20,2,0,0.035,NaN,4,25.45,21,NaN,NaN,NaN,NaN
25,2,20,21,0,26,2,20,3,0,0.029,NaN,2,23.36,22,NaN,NaN,NaN,NaN
25,2,20,22,0,26,2,20,4,0,0.028,NaN,2,22.13,24,NaN,NaN,NaN,NaN
25,2,20,23,0,26,2,20,5,0,0.032,NaN,7,21.14,26,NaN,NaN,NaN,NaN
26,2,20,0,0,26,2,20,6,0,0.034,NaN,9,18.82,31,NaN,NaN,NaN,NaN
26,2,20,1,0,26,2,20,7,0,0.034,NaN,4,16.76,36,NaN,NaN,NaN,NaN
26,2,20,2,0,26,2,20,8,0,0.034,NaN,NaN,15.69,39,NaN,NaN,NaN,NaN
26,2,20,3,0,26,2,20,9,0,0.035,NaN,NaN,15.16,37,NaN,NaN,NaN,NaN
26,2,20,4,0,26,2,20,10,0,0.035,NaN,NaN,14.86,35,NaN,NaN,NaN,NaN
26,2,20,5,0,26,2,20,11,0,0.035,NaN,NaN,14.45,30,NaN,NaN,NaN,NaN
26,2,20,6,0,26,2,20,12,0,0.035,NaN,NaN,14.11,30,NaN,NaN,NaN,NaN
26,2,20,7,0,26,2,20,13,0,0.034,NaN,2,13.7,28,NaN,NaN,NaN,NaN
26,2,20,8,0,26,2,20,14,0,0.034,NaN,NaN,13.39,25,NaN,NaN,NaN,NaN
26,2,20,9,0,26,2,20,15,0,0.033,NaN,9,12.54,22,NaN,NaN,NaN,NaN
26,2,20,10,0,26,2,20,16,0,0.034,NaN,11,12.14,20,NaN,NaN,NaN,NaN
26,2,20,11,0,26,2,20,17,0,0.033,NaN,22,12.17,21,NaN,NaN,NaN,NaN
26,2,20,12,0,26,2,20,18,0,0.036,NaN,15,12.94,18,NaN,NaN,NaN,NaN
26,2,20,13,0,26,2,20,19,0,0.038,NaN,10,14.45,17,NaN,NaN,NaN,NaN
26,2,20,14,0,26,2,20,20,0,0.04,NaN,15,15.95,16,NaN,NaN,NaN,NaN
26,2,20,15,0,26,2,20,21,0,0.041,NaN,12,16.64,15,NaN,NaN,NaN,NaN
26,2,20,16,0,26,2,20,22,0,0.041,NaN,11,17.19,15,NaN,NaN,NaN,NaN
26,2,20,17,0,26,2,20,23,0,0.041,NaN,12,17.28,15,NaN,NaN,NaN,NaN
26,2,20,18,0,27,2,20,0,0,0.041,NaN,11,17.1,15,NaN,NaN,NaN,NaN
26,2,20,19,0,27,2,20,1,0,0.034,NaN,10,15.82,16,NaN,NaN,NaN,NaN
26,2,20,20,0,27,2,20,2,0,0.035,NaN,4,13.58,17,NaN,NaN,NaN,NaN
26,2,20,21,0,27,2,20,3,0,0.03,NaN,NaN,12.38,17,NaN,NaN,NaN,NaN
26,2,20,22,0,27,2,20,4,0,0.017,NaN,3,11.55,22,NaN,NaN,NaN,NaN
26,2,20,23,0,27,2,20,5,0,0.012,NaN,20,10.02,27,NaN,NaN,NaN,NaN
27,2,20,0,0,27,2,20,6,0,0.024,NaN,9,9.55,26,NaN,NaN,NaN,NaN
27,2,20,1,0,27,2,20,7,0,0.028,NaN,3,8.19,29,NaN,NaN,NaN,NaN
27,2,20,2,0,27,2,20,8,0,0.03,NaN,NaN,7.99,29,NaN,NaN,NaN,NaN
27,2,20,3,0,27,2,20,9,0,0.022,NaN,3,7.44,31,NaN,NaN,NaN,NaN
27,2,20,4,0,27,2,20,10,0,0.023,NaN,7,7.05,32,NaN,NaN,NaN,NaN
27,2,20,5,0,27,2,20,11,0,0.02,NaN,6,5.72,34,NaN,NaN,NaN,NaN
27,2,20,6,0,27,2,20,12,0,0.013,NaN,11,5.58,35,NaN,NaN,NaN,NaN
27,2,20,7,0,27,2,20,13,0,0.007,NaN,25,3.92,41,NaN,NaN,NaN,NaN
27,2,20,8,0,27,2,20,14,0,0.007,NaN,28,4.7,39,NaN,NaN,NaN,NaN
27,2,20,9,0,27,2,20,15,0,0.019,NaN,28,7.12,31,NaN,NaN,NaN,NaN
27,2,20,10,0,27,2,20,16,0,0.032,NaN,18,10.15,25,NaN,NaN,NaN,NaN
27,2,20,11,0,27,2,20,17,0,0.039,NaN,21,12.52,21,NaN,NaN,NaN,NaN
27,2,20,12,0,27,2,20,18,0,0.041,NaN,14,13.95,20,NaN,NaN,NaN,NaN
27,2,20,13,0,27,2,20,19,0,0.042,NaN,10,15.37,19,NaN,NaN,NaN,NaN
27,2,20,14,0,27,2,20,20,0,0.042,NaN,15,16.92,18,NaN,NaN,NaN,NaN
27,2,20,15,0,27,2,20,21,0,0.042,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN
27,2,20,16,0,27,2,20,22,0,0.042,NaN,14,18.58,17,NaN,NaN,NaN,NaN
27,2,20,17,0,27,2,20,23,0,0.041,NaN,14,18.9,17,NaN,NaN,NaN,NaN
27,2,20,18,0,28,2,20,0,0,0.039,NaN,10,18.85,18,NaN,NaN,NaN,NaN
27,2,20,19,0,28,2,20,1,0,0.031,NaN,16,17.89,20,NaN,NaN,NaN,NaN
27,2,20,20,0,28,2,20,2,0,0.027,NaN,7,16.77,21,NaN,NaN,NaN,NaN
27,2,20,21,0,28,2,20,3,0,0.024,NaN,3,15.4,23,NaN,NaN,NaN,NaN
27,2,20,22,0,28,2,20,4,0,0.011,NaN,9,13.43,29,NaN,NaN,NaN,NaN
27,2,20,23,0,28,2,20,5,0,0.012,NaN,41,12.21,32,NaN,NaN,NaN,NaN
28,2,20,0,0,28,2,20,6,0,0.026,NaN,13,12.02,33,NaN,NaN,NaN,NaN
28,2,20,1,0,28,2,20,7,0,0.028,NaN,6,10.7,39,NaN,NaN,NaN,NaN
28,2,20,2,0,28,2,20,8,0,0.016,NaN,9,8.73,43,NaN,NaN,NaN,NaN
28,2,20,3,0,28,2,20,9,0,0.024,NaN,6,8.18,44,NaN,NaN,NaN,NaN
28,2,20,4,0,28,2,20,10,0,0.022,NaN,8,7.07,50,NaN,NaN,NaN,NaN
28,2,20,5,0,28,2,20,11,0,0.013,NaN,9,6,56,NaN,NaN,NaN,NaN
28,2,20,6,0,28,2,20,12,0,0.019,NaN,3,6.62,54,NaN,NaN,NaN,NaN
28,2,20,7,0,28,2,20,13,0,0.012,NaN,18,5.7,58,NaN,NaN,NaN,NaN
28,2,20,8,0,28,2,20,14,0,0.008,NaN,23,6.75,56,NaN,NaN,NaN,NaN
28,2,20,9,0,28,2,20,15,0,0.01,NaN,74,11.14,44,NaN,NaN,NaN,NaN
28,2,20,10,0,28,2,20,16,0,0.017,NaN,75,15.73,32,NaN,NaN,NaN,NaN
28,2,20,11,0,28,2,20,17,0,0.026,NaN,45,18.47,25,NaN,NaN,NaN,NaN
28,2,20,12,0,28,2,20,18,0,0.033,NaN,37,20.37,21,NaN,NaN,NaN,NaN
28,2,20,13,0,28,2,20,19,0,0.041,NaN,37,21.47,15,NaN,NaN,NaN,NaN
28,2,20,14,0,28,2,20,20,0,0.043,NaN,15,22.38,14,NaN,NaN,NaN,NaN
28,2,20,15,0,28,2,20,21,0,0.044,NaN,16,23.43,12,NaN,NaN,NaN,NaN
28,2,20,16,0,28,2,20,22,0,0.042,NaN,22,24.31,11,NaN,NaN,NaN,NaN
28,2,20,17,0,28,2,20,23,0,0.04,NaN,22,23.77,11,NaN,NaN,NaN,NaN
28,2,20,18,0,29,2,20,0,0,0.04,NaN,6,23.67,11,NaN,NaN,NaN,NaN
28,2,20,19,0,29,2,20,1,0,0.032,NaN,14,22.34,14,NaN,NaN,NaN,NaN
28,2,20,20,0,29,2,20,2,0,0.028,NaN,7,20.13,20,NaN,NaN,NaN,NaN
28,2,20,21,0,29,2,20,3,0,0.024,NaN,4,19.04,21,NaN,NaN,NaN,NaN
28,2,20,22,0,29,2,20,4,0,0.017,NaN,27,17.25,26,NaN,NaN,NaN,NaN
28,2,20,23,0,29,2,20,5,0,0.029,NaN,19,16.16,36,NaN,NaN,NaN,NaN
29,2,20,0,0,29,2,20,6,0,0.027,NaN,8,14.93,46,NaN,NaN,NaN,NaN
29,2,20,1,0,29,2,20,7,0,0.025,NaN,NaN,13.59,52,NaN,NaN,NaN,NaN
29,2,20,2,0,29,2,20,8,0,0.024,NaN,7,11.91,65,NaN,NaN,NaN,NaN
29,2,20,3,0,29,2,20,9,0,0.016,NaN,6,11.1,68,NaN,NaN,NaN,NaN
29,2,20,4,0,29,2,20,10,0,0.013,NaN,13,10.15,72,NaN,NaN,NaN,NaN
29,2,20,5,0,29,2,20,11,0,0.018,NaN,6,9.73,78,NaN,NaN,NaN,NaN
29,2,20,6,0,29,2,20,12,0,0.009,NaN,11,9.03,80,NaN,NaN,NaN,NaN
29,2,20,7,0,29,2,20,13,0,0.007,NaN,17,8.14,83,NaN,NaN,NaN,NaN
29,2,20,8,0,29,2,20,14,0,0.007,NaN,19,8.52,82,NaN,NaN,NaN,NaN
29,2,20,9,0,29,2,20,15,0,0.024,NaN,20,12.97,73,NaN,NaN,NaN,NaN
29,2,20,10,0,29,2,20,16,0,0.027,NaN,24,14.93,68,NaN,NaN,NaN,NaN
29,2,20,11,0,29,2,20,17,0,0.029,NaN,25,15.74,64,NaN,NaN,NaN,NaN
29,2,20,12,0,29,2,20,18,0,0.032,NaN,19,17.88,53,NaN,NaN,NaN,NaN
29,2,20,13,0,29,2,20,19,0,0.034,NaN,17,20.69,46,NaN,NaN,NaN,NaN
29,2,20,14,0,29,2,20,20,0,0.033,NaN,28,22.71,43,NaN,NaN,NaN,NaN
29,2,20,15,0,29,2,20,21,0,0.034,NaN,22,24.23,38,NaN,NaN,NaN,NaN
29,2,20,16,0,29,2,20,22,0,0.034,NaN,26,25.17,35,NaN,NaN,NaN,NaN
29,2,20,17,0,29,2,20,23,0,0.034,NaN,21,25.34,35,NaN,NaN,NaN,NaN
29,2,20,18,0,1,3,20,0,0,0.033,NaN,14,25.91,35,NaN,NaN,NaN,NaN
29,2,20,19,0,1,3,20,1,0,0.031,NaN,18,24.98,36,NaN,NaN,NaN,NaN
29,2,20,20,0,1,3,20,2,0,0.026,NaN,16,23.33,40,NaN,NaN,NaN,NaN
29,2,20,21,0,1,3,20,3,0,0.025,NaN,12,21.49,48,NaN,NaN,NaN,NaN
29,2,20,22,0,1,3,20,4,0,0.027,NaN,6,19.67,59,NaN,NaN,NaN,NaN
29,2,20,23,0,1,3,20,5,0,0.027,NaN,4,18.69,64,NaN,NaN,NaN,NaN
1,3,20,0,0,1,3,20,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,20,1,0,1,3,20,7,0,0.026,NaN,6,16.99,72,NaN,NaN,NaN,NaN
1,3,20,2,0,1,3,20,8,0,0.026,NaN,3,16.33,75,NaN,NaN,NaN,NaN
1,3,20,3,0,1,3,20,9,0,0.026,NaN,11,15.87,77,NaN,NaN,NaN,NaN
1,3,20,4,0,1,3,20,10,0,0.021,NaN,5,15.41,78,NaN,NaN,NaN,NaN
1,3,20,5,0,1,3,20,11,0,0.018,NaN,7,14.15,81,NaN,NaN,NaN,NaN
1,3,20,6,0,1,3,20,12,0,0.011,NaN,8,12.69,85,NaN,NaN,NaN,NaN
1,3,20,7,0,1,3,20,13,0,0.007,NaN,4,12.33,87,NaN,NaN,NaN,NaN
1,3,20,8,0,1,3,20,14,0,0.008,NaN,17,12.53,85,NaN,NaN,NaN,NaN
1,3,20,9,0,1,3,20,15,0,0.013,NaN,23,16.05,73,NaN,NaN,NaN,NaN
1,3,20,10,0,1,3,20,16,0,0.024,NaN,32,19.03,65,NaN,NaN,NaN,NaN
1,3,20,11,0,1,3,20,17,0,0.032,NaN,31,21.21,57,NaN,NaN,NaN,NaN
